source_row_index,token,symbol,quote_address,quote_symbol,quote_decimals,base_decimals,quote_metadata_block,quote_metadata_scope,historical_quote_verified,native_quote_supported,confirmation_time,assumed_entry_time,old_usd_fdv_proxy,fdv_proxy_quote_units,true_usd_fdv,price_basis,graduation_time,curve_venue_ended_at_entry,old_near_target_observation_present,old_near_target_price_proxy_negative,actual_execution_status,actual_pnl_bnb,buys_in_confirmation_window,sub_one_usdt_buy_count,sub_one_usdt_total_volume,trade_count,trades_with_block_log_tx_identity,audit_flags
536,0x8c13c93851fbcc15660a738b8d6f754242be4444,豹拉牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788230844.0,1788230847.0,22973489.2342123,31291.784238272205,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,3,2.1040282656495743,568,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
91,0x8c1d2c21204a9e38f84a51ede69c6c66ff814444,景甜币,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787910490.0,1787910493.0,12858798.320675818,17514.742254077148,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,1,0.6113515057747382,89,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
481,0x8c360fb6614ba349c3667fc243deaf492d874444,一骑牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787147734.0,1787147737.0,27015444.991247617,36797.26084046967,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,133,121,0.6851041322973801,632,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
342,0x8d0dc864928adcd1e7288bdea122ef775a724444,川普硬币,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788455484.0,1788455487.0,26795307.587545376,36497.41556798205,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,128,127,1.2398787230630914,505,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
500,0x8d82007c28240088ec2a67f4a7c0c41b29d94444,The GOAT Trump,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788506937.0,1788506940.0,27464972.6475124,37409.55452757863,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,164,158,0.1628472059536476,691,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
22,0x8df6182d0fe2e58ad1b3918289960258812d4444,BINANCE BULL,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787643825.0,1787643828.0,26161631.012722626,35634.29588885766,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,11,1,0.47285342809630276,501,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
17,0x8e0d3452d70b51dceabbd8d9476962dd14514444,景甜币,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787852476.0,1787852479.0,26293278.139145143,35813.61011638332,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,118,111,0.8445831475254989,439,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
255,0x8e159e8cf30ed84960268a7dbcc859c6513fffff,SME,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787476933.0,1787476936.0,202106.8597313181,275.2861867569066,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,8,,,28,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
580,0x8e5ce22bd80ec8a15945c34e068ec341f26d4444,牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786952792.0,1786952795.0,14172681.406634575,19304.359217394576,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,2,1.0646997595613663,595,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
504,0x8e696bc37df8c1d05a829cce8af7f4ed90904444,BINANCE BIMPSONS,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789252214.0,1789252217.0,22621597.837430626,30812.47917707156,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,30,0,0.0,857,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
449,0x8ea99564e427771e51783a78ab0045000a7f4444,景甜回忆录,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787970019.0,1787970022.0,22030998.609022498,30008.034391247937,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,97,91,1.902505561010657,602,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
171,0x8f38007e1343305214a47d6b2d97ee99b51fffff,FIVE,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787552354.0,1787552357.0,232808.8583353869,317.1048372112548,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,,,20,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
37,0x8f6bed906fb62f00c1c3d0a100e6bbc46e744444,牛来何一,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787371941.0,1787371944.0,24255084.70424077,33037.42280975901,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,37,2,1.4889816000702434,744,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
603,0x8fedade8075d7d19991091771c74ca694773ffff,FLNCB,0x4af1d41cd9dd950dca43984b43aaa2a8702714ac,FLNCB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788851894.0,1788851897.0,3555795.940956682,4843.286896708776,,prior_trade_average_not_size_specific_quote,1788851886,True,False,False,unknown,,197,,,302,0,curve_venue_ended_before_assumed_entry;execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;requires_dex_state_for_1h_outcome;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
357,0x903d4fd3a928e0ad1fbfdc97aaba1ebe94ab4444,CZ Bull,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787413323.0,1787413326.0,26464938.538183026,36047.42571636409,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,60,51,0.619151770290956,495,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
400,0x9054caaf184ac8db2e09fd0e6bf8e53c6b394444,币安镇长,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789184921.0,1789184924.0,24301321.056104526,33100.40052863033,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,32,0,0.0,1180,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
4,0x908e1fc0c22a4ca640c411ba1418a01b4a0c4444,BNB SEASON 🔶,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788625057.0,1788625060.0,28381440.73340132,38657.85953307998,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,34,0,0.0,402,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
378,0x90a740edab9c2e755bddcd80529e0c07d64d4444,神牛,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788623042.0,1788623045.0,28200661.171316616,38411.62288205269,,prior_trade_average_not_size_specific_quote,,,True,False,unknown,,283,253,0.003836106207793057,799,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
245,0x90bef4fdc43cf36b109639d97c03e7842bf3ffff,utility,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786870003.0,1786870006.0,179356.5412772171,244.2983794995942,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,11,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
264,0x912136eb680f22c4bc5821e3119edef8540c4444,4,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787506679.0,1787506682.0,174192.70391307469,237.2648077598849,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,6,,,46,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
160,0x9122c60fb037331dbfd1cad765daf86c9e65ffff,牛叉,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788209159.0,1788209162.0,4654068.795423459,6339.224968908372,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,33,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
250,0x916394b3d5f9b5db691c3fdd14c9a31702be4444,btS,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786968565.0,1786968568.0,210438.70438603288,286.63484531652466,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,,,23,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
380,0x91827239b256ee6841489329164f798ab1024444,牛郎来了,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787128149.0,1787128152.0,20291578.406292923,27638.80083126922,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,32,0,0.0,804,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
18,0x91c68e29175b8de70749116066eeb41c95be4444,MarsCoin,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786884100.0,1786884103.0,25153318.51862709,34260.891235854215,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,12,2,1.4562861097959108,504,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
433,0x92036335fd8b274972e5b081a26ddfb9d82e4444,FOUR 人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789267669.0,1789267672.0,24429493.426763583,33274.98185265481,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,30,0,0.0,462,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
173,0x9225c6ce4e583a0dc56c21e93200a16b667bffff,流来,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786886557.0,1786886560.0,239719.19481718173,326.517284576027,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,19,,,51,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
591,0x923398cc7d149d69b9356c1866b8d3e9d5cfffff,stockmemes,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786690665.0,1786690668.0,434216.1120166664,591.4381029144018,,prior_trade_average_not_size_specific_quote,1786691128,False,False,False,unknown,,78,,,1508,0,execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;requires_dex_state_for_1h_outcome;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
305,0x92e267d1c88e765be7404714ccbcc788e3464444,Stonks,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788533984.0,1788533987.0,26892001.25123585,36629.12030079662,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,113,109,0.21798987395598998,542,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
20,0x93224872765b8b0d0a2a9fdbc33207fb271cffff,bood,0xa394dcea3fd3847fd793afbfd163e2e3858b7c65,HOODB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788538757.0,1788538760.0,187974.7587613666,256.03710143613415,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,38,,,156,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
604,0x932adecdd8fc4b6fcfcee1e96c3f51318ca1ffff,巨兽BEHEMOTH,0x0000000000000000000000000000000000000000,BNB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,True,1786870207.0,1786870210.0,64395.40601336549,87.7118460484159,,prior_trade_average_not_size_specific_quote,1786870187,True,False,False,unknown,,61,,,295,0,curve_venue_ended_before_assumed_entry;execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;requires_dex_state_for_1h_outcome
263,0x933199924bd7f63950d27fcd0f4d8bef5e1cffff,TRENCH,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787317818.0,1787317821.0,201946.92280251073,275.06833948882513,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,7,,,30,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
502,0x94304f34f716d87a3780d5d0faaff67b2134ffff,PuiPui,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788344940.0,1788344943.0,6345680.34946792,8643.339212264082,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,0,0.0,876,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
256,0x94463e3cae316f918545cadb67e72f027f49ffff,cats,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787807831.0,1787807834.0,174430.76477757,237.58906626199652,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,7,,,32,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
473,0x946ebdc265891556e209339160c342fd0e304444,我踏牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788598608.0,1788598611.0,26862983.094865296,36589.59518213125,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,23,20,0.002205462523876519,602,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
19,0x957f47c5d4ea9a0e387c64d66f71db2a97984444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788313335.0,1788313338.0,24616686.216353342,33529.95384768288,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,131,99,0.3344625138666183,222,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
63,0x9595c3b6dc6710cc0be74475e051d6a30f914444,BINANCE HAT,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787200450.0,1787200453.0,20322440.840484697,27680.838008206134,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,37,2,1.3178439284598698,653,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
62,0x95976744771b75807cafa42d74391492f2cf4444,MarsCoin,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786882205.0,1786882208.0,19611714.047927804,26712.76958732692,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,12,2,0.9707549699756667,509,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
239,0x95d2ed0fe3ae62e54516b7ef8c9c6bbdbb4affff,ASTRO,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787542733.0,1787542736.0,206953.8290555545,281.8881581317059,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,65,,,87,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
488,0x96aac01da18032a8da48722b779e7c29ab444444,景甜人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787853459.0,1787853462.0,23497133.357405767,32005.03065694017,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,2,1.1314830230377269,539,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
132,0x96b8537f40a974758a79d20d15c6d8520237ffff,牛叉,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788208561.0,1788208564.0,6118889.44936888,8334.431329758612,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,20,,,66,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
555,0x971ad869233a11f51b895dd1d48144ced4684444,牛来了,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787226761.0,1787226764.0,25158694.199252088,34268.21335556082,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,11,1,0.5615447319517467,601,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
375,0x9725747f0a74b72f14a83c2177b5046b3bcf4444,币股人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788866053.0,1788866056.0,29021068.126759738,39529.08471710876,,prior_trade_average_not_size_specific_quote,,,True,False,unknown,,132,131,1.2418598997958599,433,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
28,0x97b46fffd146373bb7e72e57cb113af490654444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788313691.0,1788313694.0,24076199.38322603,32793.7662710626,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,92,62,0.3341112517174628,184,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
248,0x985df4dea0b0e8125cd27c06c311947698c2ffff,fuseP,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788837491.0,1788837494.0,3461381.553767169,4714.68672619035,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,,,57,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
347,0x9898444105d2f043bd0d8aec94ccfe3a68074444,我踏牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788543474.0,1788543477.0,26807557.905056354,36514.10150926401,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,112,110,1.1704974785389541,348,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
566,0x98df288556bc330a903d78d23d7e170129734444,我踏牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787452471.0,1787452474.0,15834837.458927462,21568.35264165992,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,1,0.6025742920363483,552,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
441,0x98fc87836939de6378296650b92c3c82ddc44444,牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787231412.0,1787231415.0,27219653.870193012,37075.41015050058,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,67,52,0.9370914799735159,815,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
545,0x990da267240cafa1eb9bbc75deab8768d2fe4444,景甜人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787999387.0,1787999390.0,23002735.25456337,31331.619726443965,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,197,190,1.0346891891958485,660,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
